date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:18%20GMT	https://www.edumilestones.com/career-library/career-in-clinical-research	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-clinical-research	(from https://www.edumilestones.com/career-library/Should-I-to-become-a-physiologist-in-India-Career-Guidance-2022-23)
15:20:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:18%20GMT	https://www.edumilestones.com/career-library/career-in-artificial-intelligence	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-artificial-intelligence	(from https://www.edumilestones.com/career-library/Should-I-to-become-a-physiologist-in-India-Career-Guidance-2022-23)
15:20:17	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.22f.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:17	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.230.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:17	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.231.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:24	114248/114248	---M--	200	added ('OK')	image/png	etag:%221be48-5ddb03506f206%22	https://www.edumilestones.com/career-library/images/construction-mgt.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/construction-mgt.png	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:24	184382/184382	---M--	200	added ('OK')	image/png	etag:%222d03e-5ddb034c4598d%22	https://www.edumilestones.com/career-library/images/architect.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/architect.png	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:25	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.237.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:30%20GMT	https://www.edumilestones.com/career-library/career-in-internet-of-things-iot	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-internet-of-things-iot.238.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:31	248678/248678	---M--	200	added ('OK')	image/png	etag:%223cb66-5ddb035a0f399%22	https://www.edumilestones.com/career-library/images/landscape-design.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/landscape-design.png	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:31%20GMT	https://www.edumilestones.com/career-library/career-in-clinical-research	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-clinical-research	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:32%20GMT	https://www.edumilestones.com/career-library/career-in-artificial-intelligence	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-artificial-intelligence	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:31	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.23b.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Architect-in-India-Career-Guidance)
15:20:31	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.23c.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Architect-in-India-Career-Guidance)
15:20:31	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.23d.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Architect-in-India-Career-Guidance)
15:20:31	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.23e.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Architect-in-India-Career-Guidance)
15:20:31	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/career-in-internet-of-things-iot	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-internet-of-things-iot.23f.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Architect-in-India-Career-Guidance)
15:20:31	218527/218527	---M--	200	added ('OK')	image/png	etag:%223559f-5ddb03511bfe8%22	https://www.edumilestones.com/career-library/images/construction.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/construction.png	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:33%20GMT	https://www.edumilestones.com/career-library/career-in-clinical-research	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-clinical-research	(from https://www.edumilestones.com/career-library/How-to-become-a-Architect-in-India-Career-Guidance)
15:20:32	183296/183296	---M--	200	added ('OK')	image/png	etag:%222cc00-5ddb036081c53%22	https://www.edumilestones.com/career-library/images/urban-plan.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/urban-plan.png	(from https://www.edumilestones.com/career-library/How-to-become-a-Civil-Engineer-in-India-Career-Guidance)
15:20:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:33%20GMT	https://www.edumilestones.com/career-library/career-in-artificial-intelligence	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-artificial-intelligence	(from https://www.edumilestones.com/career-library/How-to-become-a-Architect-in-India-Career-Guidance)
15:20:32	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.242.delayed	(from https://www.edumilestones.com/career-library/How-to-make-a-career-in-Construction-Management-in-India-Career-Guidance)
15:20:32	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.243.delayed	(from https://www.edumilestones.com/career-library/How-to-make-a-career-in-Construction-Management-in-India-Career-Guidance)
15:20:32	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.244.delayed	(from https://www.edumilestones.com/career-library/How-to-make-a-career-in-Construction-Management-in-India-Career-Guidance)
15:20:32	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.245.delayed	(from https://www.edumilestones.com/career-library/How-to-make-a-career-in-Construction-Management-in-India-Career-Guidance)
15:20:32	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/career-in-internet-of-things-iot	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-internet-of-things-iot.246.delayed	(from https://www.edumilestones.com/career-library/How-to-make-a-career-in-Construction-Management-in-India-Career-Guidance)
15:20:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:33%20GMT	https://www.edumilestones.com/career-library/career-in-clinical-research	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-clinical-research	(from https://www.edumilestones.com/career-library/How-to-make-a-career-in-Construction-Management-in-India-Career-Guidance)
15:20:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:34%20GMT	https://www.edumilestones.com/career-library/career-in-artificial-intelligence	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-artificial-intelligence	(from https://www.edumilestones.com/career-library/How-to-make-a-career-in-Construction-Management-in-India-Career-Guidance)
15:20:33	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.249.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Landscape-Architect-in-India-Career-Guidance)
15:20:33	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.24a.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Landscape-Architect-in-India-Career-Guidance)
15:20:33	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.24b.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Landscape-Architect-in-India-Career-Guidance)
15:20:33	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.24c.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Landscape-Architect-in-India-Career-Guidance)
15:20:33	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/career-in-internet-of-things-iot	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-internet-of-things-iot.24d.delayed	(from https://www.edumilestones.com/career-library/How-to-become-a-Landscape-Architect-in-India-Career-Guidance)
15:20:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:34%20GMT	https://www.edumilestones.com/career-library/career-in-clinical-research	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-clinical-research	(from https://www.edumilestones.com/career-library/How-to-become-a-Landscape-Architect-in-India-Career-Guidance)
15:20:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:35%20GMT	https://www.edumilestones.com/career-library/career-in-artificial-intelligence	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-artificial-intelligence	(from https://www.edumilestones.com/career-library/How-to-become-a-Landscape-Architect-in-India-Career-Guidance)
15:20:34	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.250.delayed	(from https://www.edumilestones.com/career-library/Should-I-to-become-a-urban-planner-in-India-Career-Guidance-2022-23)
15:20:34	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.251.delayed	(from https://www.edumilestones.com/career-library/Should-I-to-become-a-urban-planner-in-India-Career-Guidance-2022-23)
15:20:34	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.252.delayed	(from https://www.edumilestones.com/career-library/Should-I-to-become-a-urban-planner-in-India-Career-Guidance-2022-23)
15:20:34	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/GET.253.delayed	(from https://www.edumilestones.com/career-library/Should-I-to-become-a-urban-planner-in-India-Career-Guidance-2022-23)
15:20:34	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/career-in-internet-of-things-iot	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-internet-of-things-iot.254.delayed	(from https://www.edumilestones.com/career-library/Should-I-to-become-a-urban-planner-in-India-Career-Guidance-2022-23)
15:20:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:35%20GMT	https://www.edumilestones.com/career-library/career-in-clinical-research	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-clinical-research	(from https://www.edumilestones.com/career-library/Should-I-to-become-a-urban-planner-in-India-Career-Guidance-2022-23)
15:20:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:35%20GMT	https://www.edumilestones.com/career-library/career-in-artificial-intelligence	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/career-in-artificial-intelligence	(from https://www.edumilestones.com/career-library/Should-I-to-become-a-urban-planner-in-India-Career-Guidance-2022-23)
15:20:35	14167/14167	---M-Z	200	added ('OK')	text/css	etag:%223757-5ddafb7feff62-gzip%22	https://www.edumilestones.com/career-library/new-css.css	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/new-css.css	(from https://www.edumilestones.com/career-library/all/)
15:20:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2004%20Apr%202025%2009:50:37%20GMT	https://www.edumilestones.com/career-library/all/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/all/GET.258.delayed	(from https://www.edumilestones.com/career-library/all/)
15:20:36	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/all/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/all/GET.259.delayed	(from https://www.edumilestones.com/career-library/all/)
15:20:38	140930/140930	---MCZ	200	added ('OK')	text/css	etag:W/%22a7022c6fa83d91db67738d6e3cd3252d%22	https://stackpath.bootstrapcdn.com/bootstrap/4.1.1/css/bootstrap.min.css	C:/My%20Web%20Sites/nexgen%20links/stackpath.bootstrapcdn.com/bootstrap/4.1.1/css/bootstrap.min.css	(from https://www.edumilestones.com/career-library/all/)
15:20:40	3180/3180	---M-Z	200	added ('OK')	text/css	etag:%22c6c-5ddb0bfeab739-gzip%22	https://www.edumilestones.com/career-library/all/assets/css/style.css	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/all/assets/css/style.css	(from https://www.edumilestones.com/career-library/all/)
15:20:40	0/-1	---M--	301	error ('')			https://www.edumilestones.com/career-library/all/GET	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/all/GET.25c.delayed	(from https://www.edumilestones.com/career-library/all/)
15:20:52	79224/79224	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:50:50%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Performing-Artist-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Performing-Artist-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:00	181994/181994	---M--	200	added ('OK')	image/png	etag:%222c6ea-5ddb03536cd2c%22	https://www.edumilestones.com/career-library/images/fashion-design.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/fashion-design.png	(from https://www.edumilestones.com/career-library/all/)
15:21:13	279509/279509	---M--	200	added ('OK')	image/png	etag:%22443d5-5ddb0357648b2%22	https://www.edumilestones.com/career-library/images/interior-design.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/interior-design.png	(from https://www.edumilestones.com/career-library/all/)
15:21:14	227552/227552	---M--	200	added ('OK')	image/png	etag:%22378e0-5ddb035534ebb%22	https://www.edumilestones.com/career-library/images/graphic.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/graphic.png	(from https://www.edumilestones.com/career-library/all/)
15:21:15	72958/72958	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:13%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Journalist-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Journalist-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:15	289602/289602	---M--	200	added ('OK')	image/png	etag:%2246b42-5ddb035e09e00%22	https://www.edumilestones.com/career-library/images/performing-arts.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/performing-arts.png	(from https://www.edumilestones.com/career-library/all/)
15:21:16	79537/79537	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:17%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Product-Designer-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Product-Designer-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:16	169186/169186	---M--	200	added ('OK')	image/png	etag:%22294e2-5ddb0352e5118%22	https://www.edumilestones.com/career-library/images/editor-copywriter.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/editor-copywriter.png	(from https://www.edumilestones.com/career-library/all/)
15:21:18	77066/77066	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:18%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Anthropologist-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Anthropologist-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:18	151743/151743	---M--	200	added ('OK')	image/png	etag:%22250bf-5ddb035dce4c9%22	https://www.edumilestones.com/career-library/images/product-design.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/product-design.png	(from https://www.edumilestones.com/career-library/all/)
15:21:19	73271/73271	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:20%20GMT	https://www.edumilestones.com/career-library/How-to-make-a-career-in-Mass-Communication-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-make-a-career-in-Mass-Communication-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:20	83866/83866	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:21%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Photographer-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Photographer-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:20	190725/190725	---M--	200	added ('OK')	image/png	etag:%222e905-5ddb035b5f31a%22	https://www.edumilestones.com/career-library/images/masscom-journalism.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/masscom-journalism.png	(from https://www.edumilestones.com/career-library/all/)
15:21:20	324329/324329	---M--	200	added ('OK')	image/png	etag:%224f2e9-5ddb034be4e87%22	https://www.edumilestones.com/career-library/images/anthro-archaelogy-edumilestones.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/anthro-archaelogy-edumilestones.png	(from https://www.edumilestones.com/career-library/all/)
15:21:25	140994/140994	---M--	200	added ('OK')	image/png	etag:%22226c2-5ddb035e149e4%22	https://www.edumilestones.com/career-library/images/photography.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/photography.png	(from https://www.edumilestones.com/career-library/all/)
15:21:26	86135/86135	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:24%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Website-Designer-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Website-Designer-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:26	84493/84493	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:22%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Animator-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Animator-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:26	171191/171191	---M--	200	added ('OK')	image/png	etag:%2229cb7-5ddb035c71a23%22	https://www.edumilestones.com/career-library/images/multimedia-animation.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/multimedia-animation.png	(from https://www.edumilestones.com/career-library/all/)
15:21:27	76115/76115	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:28%20GMT	https://www.edumilestones.com/career-library/How-to-make-a-career-in-Foreign-Language-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-make-a-career-in-Foreign-Language-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:27	173457/173457	---M--	200	added ('OK')	image/png	etag:%222a591-5ddb036133857%22	https://www.edumilestones.com/career-library/images/web-design.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/web-design.png	(from https://www.edumilestones.com/career-library/all/)
15:21:28	71906/71906	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:29%20GMT	https://www.edumilestones.com/career-library/How-to-make-a-career-in-Home-Science-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-make-a-career-in-Home-Science-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:29	73348/73348	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:29%20GMT	https://www.edumilestones.com/career-library/How-to-make-a-career-in-International-Relations-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-make-a-career-in-International-Relations-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:29	269639/269639	---M--	200	added ('OK')	image/png	etag:%2241d47-5ddb0357e8645%22	https://www.edumilestones.com/career-library/images/interpreter.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/interpreter.png	(from https://www.edumilestones.com/career-library/all/)
15:21:29	367685/367685	---M--	200	added ('OK')	image/png	etag:%2259c45-5ddb035c729c4%22	https://www.edumilestones.com/career-library/images/home-science.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/home-science.png	(from https://www.edumilestones.com/career-library/all/)
15:21:30	73461/73461	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:31%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Business-Operations-Manager-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Business-Operations-Manager-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:30	180928/180928	---M--	200	added ('OK')	image/png	etag:%222c2c0-5ddb034f5f9de%22	https://www.edumilestones.com/career-library/images/business-operations.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/business-operations.png	(from https://www.edumilestones.com/career-library/all/)
15:21:31	78412/78412	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:31%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Financial-Analyst-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Financial-Analyst-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:31	133731/133731	---M--	200	added ('OK')	image/png	etag:%2220a63-5ddb034ec54e2%22	https://www.edumilestones.com/career-library/images/business-analytics.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/business-analytics.png	(from https://www.edumilestones.com/career-library/all/)
15:21:31	357205/357205	---M--	200	added ('OK')	image/png	etag:%2257355-5ddb0358e45e6%22	https://www.edumilestones.com/career-library/images/Ir.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/Ir.png	(from https://www.edumilestones.com/career-library/all/)
15:21:31	178312/178312	---M--	200	added ('OK')	image/png	etag:%222b888-5ddb034ecc245%22	https://www.edumilestones.com/career-library/images/business-finance.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/business-finance.png	(from https://www.edumilestones.com/career-library/all/)
15:21:32	83803/83803	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:32%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Digital-Marketer-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Digital-Marketer-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:32	169325/169325	---M--	200	added ('OK')	image/png	etag:%222956d-5ddb035a9dd10%22	https://www.edumilestones.com/career-library/images/marketing-edumilestones.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/marketing-edumilestones.png	(from https://www.edumilestones.com/career-library/all/)
15:21:32	81226/81226	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:33%20GMT	https://www.edumilestones.com/career-library/How-to-make-a-career-in-Advertising-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-make-a-career-in-Advertising-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:32	281206/281206	---M--	200	added ('OK')	image/png	etag:%2244a76-5ddb03529ad7c%22	https://www.edumilestones.com/career-library/images/digital-marketing.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/digital-marketing.png	(from https://www.edumilestones.com/career-library/all/)
15:21:33	79531/79531	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:34%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Entreprenuer-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Entreprenuer-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:33	301961/301961	---M--	200	added ('OK')	image/png	etag:%2249b89-5ddb034be4e87%22	https://www.edumilestones.com/career-library/images/advertising-communication-edumilestones.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/advertising-communication-edumilestones.png	(from https://www.edumilestones.com/career-library/all/)
15:21:34	74076/74076	---M-Z	200	added ('OK')	text/html	date:Fri,%2004%20Apr%202025%2009:51:34%20GMT	https://www.edumilestones.com/career-library/How-to-become-a-Sales-Person-in-India-Career-Guidance	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/How-to-become-a-Sales-Person-in-India-Career-Guidance.html	(from https://www.edumilestones.com/career-library/all/)
15:21:34	242770/242770	---M--	200	added ('OK')	image/png	etag:%223b452-5ddb0353da356%22	https://www.edumilestones.com/career-library/images/entrepreneurship.png	C:/My%20Web%20Sites/nexgen%20links/www.edumilestones.com/career-library/images/entrepreneurship.png	(from https://www.edumilestones.com/career-library/all/)
